"STAT_ID","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"310595","Lemme à Chaux des Crotenay","06083680","France",,46.66,5.94,"WGS1984"
"310596","Lemme à Syam","06083690","France",,46.68,5.94,"WGS1984"
"310597","Saine à Syam","06083700","France",,46.70,5.94,"WGS1984"
"310598","L'AIN A CIZE","06083750","France",,46.73,5.91,"WGS1984"
"310599","Ain à Ney","06083850","France",,46.74,5.87,"WGS1984"
"310600","Angillon aux Nans","06083900","France",,46.79,5.97,"WGS1984"
"310601","Angillon à Chapois","06083905","France",,46.82,5.97,"WGS1984"
"310602","Angillon à Chapois","06083910","France",,46.83,5.95,"WGS1984"
"310603","Andelot à Vers en Montagne","06083920","France",,46.82,5.92,"WGS1984"
"310604","Angillon à Vers en Montagne, Pont D 251e","06083925","France",,46.81,5.91,"WGS1984"
"310605","Angillon à Ardon","06083930","France",,46.78,5.89,"WGS1984"
"310606","Angillon à Crotenay","06083935","France",,46.74,5.83,"WGS1984"
"310607","L'AIN AU PONT DU NAVOY","06083950","France",,46.72,5.78,"WGS1984"
"310608","Ain à Pont du Navoy, Pk 7 - D 27 - aval Champagno*","06084000","France",,46.73,5.79,"WGS1984"
"310609","Hérisson à Bonlieu","06084080","France",,46.59,5.87,"WGS1984"
"310610","LE HERISSON A MENETRUX EN JOUX","06084090","France",,46.61,5.82,"WGS1984"
"310611","Hérisson à Doucier","06084100","France",,46.64,5.75,"WGS1984"
"310612","LA SIRENE A BONLIEU","06084150","France",,46.59,5.85,"WGS1984"
"310613","LA SIRENE A UXELLES","06084170","France",,46.60,5.79,"WGS1984"
"310614","Sirene à Charezier","06084200","France",,46.60,5.73,"WGS1984"
"310615","Le Drouvenant à Boissia, Pont D67","06084210","France",,46.59,5.72,"WGS1984"
"310616","Drouvenant à la Frasnée","06084250","France",,46.55,5.81,"WGS1984"
"310617","Drouvenant à Clairvaux les Lacs","06084280","France",,46.58,5.74,"WGS1984"
"310618","L'AIN A CHATILLON","06084290","France",,46.65,5.74,"WGS1984"
"310619","Ain à Pont de Poitte","06084300","France",,46.58,5.69,"WGS1984"
"310620","LE CIMANTE A MEUSSIA","06084350","France",,46.49,5.74,"WGS1984"
"310621","Ain à Mesnois, Ruines - Lieu-dit Les Essiers","06084360","France",,46.59,5.70,"WGS1984"
"310622","Cimante à Meussia","06084400","France",,46.52,5.72,"WGS1984"
"310623","Moirans à Moirans en Montagne","06084450","France",,46.42,5.70,"WGS1984"
"310624","Bienne à Morez","06084600","France",,46.53,6.01,"WGS1984"
"310625","Le Tacon à St Claude, Amont confluence Bienne","06084920","France",,46.38,5.86,"WGS1984"
"310626","Bienne à Jeurre, Passerelle de Jeurre","06085500","France",,46.36,5.71,"WGS1984"
"310629","Merdenson à Arbent","06085710","France",,46.28,5.66,"WGS1984"
"310630","Merdenson à Dortan","06085720","France",,46.29,5.65,"WGS1984"
"310631","Merdenson à Dortan","06085730","France",,46.31,5.65,"WGS1984"
"310632","Maissiat à Dortan","06085750","France",,46.31,5.65,"WGS1984"
"310633","Flon à Outriaz","06085810","France",,46.06,5.54,"WGS1984"
"310634","Oignin à Saint-Martin-du-Frene","06085820","France",,46.13,5.54,"WGS1984"
"310635","Doye à Condamine","06085830","France",,46.11,5.54,"WGS1984"
"310636","Vau à Saint-Martin-du-Frene","06085850","France",,46.13,5.54,"WGS1984"
"310637","Oignin à Brion","06085900","France",,46.16,5.55,"WGS1984"
"310638","Lac de Nantua à Brion","06086000","France",,46.16,5.55,"WGS1984"
"310639","Ain à Oyonnax","06086040","France",,46.25,5.64,"WGS1984"
"310640","Ange à Groissiat","06086050","France",,46.22,5.61,"WGS1984"
"310641","Ange à Brion, 150 mètres amont pont D 18c","06086100","France",,46.17,5.56,"WGS1984"
"310642","Bief de Dessous Roche à Brion","06086200","France",,46.17,5.54,"WGS1984"
"310643","Oignin à Brion","06087000","France",,46.18,5.54,"WGS1984"
"310644","Bief de la Prairie à Nurieux-Volognat","06087100","France",,46.18,5.52,"WGS1984"
"310645","Bief d'Anconnance à Izernore","06087450","France",,46.22,5.56,"WGS1984"
"310646","Ain à Cernon, Pont de Menouille","06087500","France",,46.38,5.65,"WGS1984"
"310647","Ain à Thoirette","06088000","France",,46.26,5.53,"WGS1984"
"310648","Valouse à Thoirette","06088100","France",,46.27,5.51,"WGS1984"
"310649","Ain à Poncin, Pont de Poncin - D 81","06088800","France",,46.09,5.40,"WGS1984"
"310650","Veyron à Cerdon","06088830","France",,46.07,5.45,"WGS1984"
"310651","Suran à Druillat","06089100","France",,46.04,5.32,"WGS1984"
"310652","Albarine à Argis, Passerelle hameau Reculafol","06090600","France",,45.94,5.47,"WGS1984"
"310653","Seymard à St Maurice de Remens, Rive droite à 1 k*","06091600","France",,45.96,5.27,"WGS1984"
"310654","Toison à Villieu Loyes Mollon, Passerelle lieu di*","06091625","France",,45.92,5.22,"WGS1984"
"310655","Albarine à Saint-Maurice-de-Remens, Pont D 904 Re*","06091645","France",,45.95,5.28,"WGS1984"
"310656","Pollon à St Maurice de Remens","06091650","France",,45.94,5.25,"WGS1984"
"310657","Albarine à Champdor, Lieu-dit l'Ecorchoux","06091665","France",,46.01,5.58,"WGS1984"
"310658","Ain à Saint Maurice de Gourdans, Pont D 65 à Port*","06092000","France",,45.81,5.21,"WGS1984"
"310659","Rhône à Jons, Pont de Jons","06092500","France",,45.81,5.08,"WGS1984"
"310663","Yzeron à Sainte Foy Les Lyon, Aval immédiat super*","06093340","France",,45.73,4.77,"WGS1984"
"310664","Rhône à Vernaison, Pont de Vernaison (Rhône court*","06093900","France",,45.64,4.82,"WGS1984"
"310665","Rhône à Solaize","06094000","France",,45.64,4.82,"WGS1984"
"310666","Ozon à Chaponay","06094015","France",,45.63,4.96,"WGS1984"
"310667","Ozon à Chaponay","06094017","France",,45.63,4.91,"WGS1984"
"310668","Ozon à Marennes","06094018","France",,45.63,4.91,"WGS1984"
"310669","Ozon à Saint Symphorien d'Ozon","06094020","France",,45.63,4.88,"WGS1984"
"310670","Inverse à Communay","06094023","France",,45.60,4.85,"WGS1984"
"310671","Inverse à Marennes","06094027","France",,45.62,4.89,"WGS1984"
"310672","Luyne à Saint Symphorien d'Ozon","06094031","France",,45.63,4.88,"WGS1984"
"310673","Luyne à Saint Symphorien d'Ozon","06094033","France",,45.63,4.87,"WGS1984"
"310674","Ozon à Simandres","06094035","France",,45.63,4.86,"WGS1984"
"310675","Ozon à Solaize, Pont D 12 - Les Tuilères","06094039","France",,45.63,4.82,"WGS1984"
"310676","Ozon à Saint Pierre de Chandieu","06094060","France",,45.62,5.03,"WGS1984"
"310684","Ozon à Cheminas, Lieu-dit Le Pave","06094150","France",,45.14,4.74,"WGS1984"
"310685","Artilla à Saint Martin en Haut, Pont de Giraudier","06094230","France",,45.67,4.59,"WGS1984"
"310686","Garon à Brignais","06094330","France",,45.66,4.76,"WGS1984"
"310687","Garon à Grigny, Passerelle lieu dit Le Boutras","06094380","France",,45.60,4.77,"WGS1984"
"310688","Mornantet à Givors, Lieu dit Le Boutras  - N 86","06094540","France",,45.60,4.77,"WGS1984"
"310689","Gier à Saint Chamond, Aval Saint Chamond - Amont *","06095000","France",,45.48,4.52,"WGS1984"
"310690","Gier à la Grand Croix","06095200","France",,45.49,4.55,"WGS1984"
"310691","Garon à Brignais, Passerelle Bois d'Arnaud","06095300","France",,45.68,4.74,"WGS1984"
"310692","Gier à Chateauneuf","06096000","France",,45.54,4.64,"WGS1984"
"310693","Gier à Givors, Pont D59","06097000","France",,45.58,4.76,"WGS1984"
"310694","Rhône à Chasse sur Rhône, Pont suspendu - Au droi*","06098000","France",,45.58,4.78,"WGS1984"
"310695","Sevenne à Saint-Just-Chaleyssin, Lieu dit Le Mara*","06098700","France",,45.57,4.98,"WGS1984"
"310696","Vésonne à Estrablin, Station de jaugeage la Bourg*","06098800","France",,45.51,4.96,"WGS1984"
"310697","Sévenne à Saint Just Chaleyssin","06098850","France",,45.57,4.98,"WGS1984"
"310698","Sévenne à Luzinay","06098860","France",,45.58,4.94,"WGS1984"
"310699","Sévenne à Villette de Vienne","06098870","France",,45.58,4.90,"WGS1984"
"310700","Sévenne à Chuzelles","06098880","France",,45.56,4.87,"WGS1984"
"310701","Sévenne à Vienne","06098890","France",,45.53,4.87,"WGS1984"
"310702","Gère à Villeneuve de Marc","06098895","France",,45.46,5.10,"WGS1984"
"310703","Gère à Meyssiez","06098900","France",,45.47,5.03,"WGS1984"
"310704","Canal des Moulins à Eyzin Pinet","06098905","France",,45.48,4.99,"WGS1984"
"310705","Bielle à Chatonnay","06098910","France",,45.48,5.19,"WGS1984"
"310706","Bielle à Saint Jean de Bournay","06098915","France",,45.48,5.16,"WGS1984"
"310707","Gère à Eyzin Pinet","06098925","France",,45.48,4.99,"WGS1984"
"310708","Gère à Eyzin Pinet","06098930","France",,45.49,4.97,"WGS1984"
"310709","Gère à Estrablin","06098935","France",,45.50,4.95,"WGS1984"
"310710","Gervonde à Saint Jean de Bournay","06098940","France",,45.49,5.12,"WGS1984"
"310711","Gervonde à Royas","06098950","France",,45.49,5.10,"WGS1984"
"310712","Gervonde à Savas Mépin","06098960","France",,45.50,5.06,"WGS1984"
"310713","Vesonne à Moidieu Detourbe","06098965","France",,45.51,4.99,"WGS1984"
"310714","Suze à Saint Sorlin de Vienne","06098970","France",,45.49,4.93,"WGS1984"
"310715","Vesonne à Estrablin","06098975","France",,45.51,4.96,"WGS1984"
"310716","Suze à Jardin","06098980","France",,45.51,4.92,"WGS1984"
"310717","Amballon à Savas Mépin","06098990","France",,45.50,5.06,"WGS1984"
"310718","Gère à Pont Evêque","06099400","France",,45.52,4.90,"WGS1984"
"310719","Véga à Pont-Evêque, Amont confluence avec la Gère*","06099450","France",,45.53,4.90,"WGS1984"
"310720","Charantonge à Oytier St Oblas","06099550","France",,45.55,5.03,"WGS1984"
"310721","Véga à Septeme","06099560","France",,45.55,4.96,"WGS1984"
"310722","Véga à Serpaize","06099850","France",,45.54,4.93,"WGS1984"
"310723","Véga à Pont Evêque","06099870","France",,45.53,4.91,"WGS1984"
"310724","Gère à Vienne, 500 m amont confluence Rhône - 300*","06100000","France",,45.52,4.88,"WGS1984"
"310725","Rhône à Serriéres, Pont N 82 (Ardèche) - D 519 (D*","06100900","France",,45.31,4.76,"WGS1984"
"310726","Sanne à Montseveroux","06100905","France",,45.41,4.97,"WGS1984"
"310727","Sanne à Montseveroux","06100908","France",,45.40,4.94,"WGS1984"
"310728","Sanne à La Chapelle-de-Surieu","06100912","France",,45.39,4.91,"WGS1984"
"310729","Sonnet à La Chapelle-de-Surieu","06100915","France",,45.39,4.91,"WGS1984"
"310730","Sanne à La Chapelle-de-Surieu","06100918","France",,45.38,4.89,"WGS1984"
"310731","Sanne à Ville-Sous-Anjou","06100920","France",,45.38,4.87,"WGS1984"
"310732","Sanne à Ville-Sous-Anjou","06100925","France",,45.36,4.84,"WGS1984"
"310733","Vessia à Ville-sous-Anjou","06100928","France",,45.35,4.83,"WGS1984"
"310734","Sanne à Salaise-sur-Sanne","06100930","France",,45.35,4.82,"WGS1984"
"310735","Sanne à Sablons","06100933","France",,45.32,4.79,"WGS1984"
"310736","Dolon à Pisieu","06100937","France",,45.39,5.06,"WGS1984"
"310737","Dolon à Primarette","06100945","France",,45.37,5.00,"WGS1984"
"310738","Dolon à Moissieu-sur-Dolon","06100955","France",,45.36,4.99,"WGS1984"
"310739","Dolon à Pact","06100957","France",,45.33,4.98,"WGS1984"
"310740","Ambroz à Sonnay","06100960","France",,45.34,4.94,"WGS1984"
"310741","Ambroz à Bouge-Chambalud","06100965","France",,45.33,4.91,"WGS1984"
"310742","Ambroz à Bouge-Chambalud","06100970","France",,45.32,4.88,"WGS1984"
"310743","Lambre à Agnin","06100975","France",,45.32,4.85,"WGS1984"
"310744","Lambre à Chanas","06100980","France",,45.32,4.83,"WGS1984"
"310745","Lambre à Chanas","06100985","France",,45.31,4.82,"WGS1984"
"310746","Dolon aux Sablons, Amont pont N 7","06101000","France",,45.31,4.81,"WGS1984"
"310747","Oron à Saint Barthélemy, Lieu-dit La Goutériat en*","06101205","France",,45.34,5.09,"WGS1984"
"310748","Regrimay à Lentiol, Au lieu dit Cointeroux aval v*","06101247","France",,45.29,5.08,"WGS1984"
"310749","Collières à Anneyron, Point 192 entre les lieux-d*","06101360","France",,45.29,4.90,"WGS1984"
"310750","Argentelle à Albon","06101660","France",,45.24,4.83,"WGS1984"
"310751","Cance à Saint Julien Vocance, 50 m en amont du po*","06101905","France",,45.17,4.49,"WGS1984"
"310752","Cance à Saint-Julien-Vocance","06101910","France",,45.18,4.51,"WGS1984"
"310753","Cance à Vocance","06101920","France",,45.20,4.56,"WGS1984"
"310754","Cance à Villevocance","06101930","France",,45.23,4.61,"WGS1984"
"310755","Cance à Annonay","06101940","France",,45.23,4.67,"WGS1984"
"310756","Cance à Annonay","06103000","France",,45.22,4.68,"WGS1984"
"310757","Cance à Vernosc","06103100","France",,45.21,4.70,"WGS1984"
"310758","Cance à Vernosc","06103200","France",,45.20,4.73,"WGS1984"
"310759","Cance à Sarras, Pont D270 (Prise d'eau de Cantreu*","06103500","France",,45.20,4.78,"WGS1984"
"310760","Rhône à Saint Vallier, Pont de Saint Vallier","06104000","France",,45.18,4.81,"WGS1984"
"310761","Galaveyson à Saint Clair Sur Galaure, Pont amont *","06104900","France",,45.27,5.14,"WGS1984"
"310762","Galaure à Saint Uze","06105000","France",,45.17,4.82,"WGS1984"
"310763","Doux à Le Crestet, Les Revottes","06105500","France",,45.00,4.59,"WGS1984"
"310764","Doux à Labathie d'Andaure, 200 m amont pont des l*","06105568","France",,45.02,4.49,"WGS1984"
"310765","Doux à Desaignes","06105605","France",,44.99,4.52,"WGS1984"
"310766","Doux à Lamastre","06105650","France",,44.98,4.58,"WGS1984"
"310767","Duzon à Alboussière","06105692","France",,44.94,4.74,"WGS1984"
"310768","Doux à Tournon sur Rhône, 1450 m amont pont N 86 *","06106000","France",,45.07,4.80,"WGS1984"
"310769","Doux à Saint Jean de Muzols, En amont de la confl*","06106030","France",,45.06,4.77,"WGS1984"
"310770","Bouterne à Chantemerle les Blés","06106050","France",,45.11,4.90,"WGS1984"
"310771","Bouterne à Chantemerle les Blés","06106055","France",,45.10,4.88,"WGS1984"
"310772","Bouterne à Tain L'Hermitage","06106060","France",,45.05,4.86,"WGS1984"
"310773","Rhône à la Roche de Glun, Pont D 220 - amont conf*","06106100","France",,45.01,4.84,"WGS1984"
"310774","Barberolle à Valence, Lieu-dit Les Couleures","06106250","France",,44.95,4.92,"WGS1984"
"310775","Rhône à Charmes sur Rhône, Pont D 11","06106600","France",,44.85,4.83,"WGS1984"
"310776","Rhône à Beauchastel, Embarcadère du camping munic*","06106650","France",,44.81,4.81,"WGS1984"
"310777","Boisse à Saint Vincent la Commanderie, Passage à *","06106665","France",,44.93,5.13,"WGS1984"
"310778","Véore à Etoile sur Rhone, Pont N 7","06106684","France",,44.83,4.86,"WGS1984"
"310779","Eyrieux à Devesset","06106700","France",,45.04,4.39,"WGS1984"
"310780","Eyrieux à Saint Martin de Valamas","06106890","France",,44.93,4.38,"WGS1984"
"310781","Eyrieux au Cheylard, Amont camping le Chambaud (B*","06106920","France",,44.91,4.41,"WGS1984"
"310782","Dorne à Dornas, 200 m en amont de la passerelle d*","06106935","France",,44.84,4.34,"WGS1984"
"310783","Dorne au Cheylard","06106980","France",,44.90,4.42,"WGS1984"
"310784","Eyrieux à Saint Julien Labrousse","06107500","France",,44.89,4.48,"WGS1984"
"310785","Eyrieux aux Olliéres sur Eyrieux","06107700","France",,44.82,4.60,"WGS1984"
"310786","Dunière à Silhac, Pont D 231 vers Reynier","06107760","France",,44.85,4.65,"WGS1984"
"310787","Eyrieux à Saint-Barthélemy-le-Meil, Trouiller le *","06107800","France",,44.88,4.50,"WGS1984"
"310788","Eyrieux à Beauchastel, Pont de Beauchastel en amo*","06107900","France",,44.82,4.79,"WGS1984"
"310789","Roanne à Saint Benoit en Diois, Lieu dit Les Baum*","06107980","France",,44.66,5.27,"WGS1984"
"310790","Drôme à Ponet et Saint Auban, 700 mètres aval pon*","06108000","France",,44.76,5.32,"WGS1984"
"310793","Drôme à Allex","06109000","France",,44.74,4.92,"WGS1984"
"310794","Drôme à Charens, Amont exutoire du marais des Bou*","06109050","France",,44.56,5.50,"WGS1984"
"310795","Drôme à Livron sur Drôme, Pont SNCF","06109100","France",,44.76,4.82,"WGS1984"
"310796","Ouvèze à Privas","06109800","France",,44.73,4.61,"WGS1984"
"310797","Payre à Le Pouzin, Pont de la N 86","06109950","France",,44.73,4.74,"WGS1984"
"310798","Ouvèze au Pouzin","06110000","France",,44.75,4.73,"WGS1984"
"310799","Brizotte à Auxonne, Au pont de la D 24, 500 m en *","06110110","France",,47.18,5.39,"WGS1984"
"310800","Rhône à Baix, Place du village","06110150","France",,44.71,4.77,"WGS1984"
"310801","Rhône à Rochemaure, Pont D 11(Drôme) D86h (Ardèch*","06110400","France",,44.57,4.70,"WGS1984"
"310802","Vebre à Saou, Passerelle du camping (la Graville)","06110900","France",,44.64,5.07,"WGS1984"
"310804","LE JABRON AUX OMERGUES","06111510","France",,44.17,5.61,"WGS1984"
"310805","LE JABRON A CUREL","06111520","France",,44.17,5.64,"WGS1984"
"310806","LE JABRON A ST VINCENT SUR JABRON","06111530","France",,44.16,5.74,"WGS1984"
"310807","LE JABRON A BEVONS","06111540","France",,44.16,5.87,"WGS1984"
"310808","LE JABRON A SISTERON","06111550","France",,44.16,5.92,"WGS1984"
"310809","Jabron à Comps sur Artuby, Pont menant au domaine*","06111555","France",,43.74,6.50,"WGS1984"
"310811","Escoutay à Alba-la-Romaine, Lieu-dit La Condamine","06112600","France",,44.53,4.61,"WGS1984"
"310812","Rhône à Donzère, Pont du Robinet D 86J (Ardèche)","06113000","France",,44.45,4.69,"WGS1984"
"310813","Berre aux Granges-Gontardes, Pont en amont des Gr*","06113270","France",,44.41,4.76,"WGS1984"
"310814","Rhône à Pierrelatte, Pont D 59 (Rhône) 86k (Ardèc*","06113500","France",,44.36,4.64,"WGS1984"
"310815","Ardèche à Astet","06114100","France",,44.68,4.05,"WGS1984"
"310816","Lignon à La Souche, Amont village au pont du lieu*","06114155","France",,44.63,4.16,"WGS1984"
"310817","Fontolière à Meyras","06114175","France",,44.67,4.28,"WGS1984"
"310818","Ardèche à Pont de Labeaume","06114200","France",,44.65,4.30,"WGS1984"
"310819","Volane à Vals les Bains, Lieu dit 'La Jarvade', 7*","06114295","France",,44.67,4.36,"WGS1984"
"310820","Ardèche à Ucel","06114300","France",,44.64,4.38,"WGS1984"
"310821","Ardèche à Saint Didier sous Aubenas","06114400","France",,44.59,4.40,"WGS1984"
"310822","Auzon à Vogüé","06114410","France",,44.56,4.40,"WGS1984"
